# m/z   	intensity 
2134.098608  	369.000000
2134.455577  	364.000000
2134.812575  	361.000000
2135.169603  	367.000000
2135.526661  	365.000000
2135.883749  	345.000000
2136.240866  	343.000000
2136.598013  	341.000000
2136.955190  	342.000000
2137.312397  	346.000000
2137.669633  	332.000000
2138.026899  	325.000000
2138.384195  	307.000000
2138.741521  	305.000000
2139.098876  	315.000000
2139.456261  	331.000000
2139.813676  	344.000000
2140.171121  	349.000000
2140.528595  	361.000000
2140.886100  	351.000000
2141.243633  	350.000000
2141.601197  	333.000000
2141.958791  	335.000000
2142.316414  	340.000000
2142.674067  	345.000000
2143.031749  	345.000000
2143.389462  	365.000000
2143.747204  	362.000000
2144.104976  	353.000000
2144.462777  	362.000000
2144.820609  	362.000000
2145.178470  	332.000000
2145.536361  	323.000000
2145.894282  	349.000000
2146.252232  	378.000000
2146.610212  	375.000000
2146.968222  	367.000000
2147.326262  	359.000000
2147.684331  	351.000000
2148.042431  	337.000000
2148.400559  	337.000000
2148.758718  	336.000000
2149.116907  	320.000000
2149.475125  	325.000000
2149.833373  	335.000000
2150.191650  	342.000000
2150.549958  	334.000000
2150.908295  	318.000000
2151.266662  	322.000000
2151.625059  	330.000000
2151.983485  	323.000000
2152.341941  	343.000000
2152.700427  	352.000000
2153.058943  	350.000000
2153.417488  	356.000000
2153.776064  	372.000000
2154.134668  	392.000000
2154.493303  	385.000000
2154.851968  	382.000000
2155.210662  	374.000000
2155.569386  	370.000000
2155.928139  	375.000000
2156.286923  	390.000000
2156.645736  	406.000000
2157.004579  	405.000000
2157.363452  	392.000000
2157.722354  	389.000000
2158.081286  	369.000000
2158.440248  	371.000000
2158.799240  	393.000000
2159.158261  	413.000000
2159.517313  	430.000000
2159.876394  	433.000000
2160.235504  	467.000000
2160.594645  	507.000000
2160.953815  	539.000000
2161.313015  	595.000000
2161.672245  	624.000000
2162.031504  	628.000000
2162.390793  	621.000000
2162.750112  	614.000000
2163.109461  	592.000000
2163.468839  	584.000000
2163.828247  	556.000000
2164.187685  	506.000000
2164.547153  	448.000000
2164.906650  	424.000000
2165.266178  	424.000000
2165.625735  	427.000000
2165.985321  	417.000000
2166.344938  	404.000000
2166.704584  	395.000000
2167.064260  	400.000000
2167.423966  	408.000000
2167.783701  	406.000000
2168.143466  	394.000000
2168.503261  	402.000000
2168.863086  	409.000000
2169.222940  	406.000000
2169.582824  	395.000000
2169.942738  	381.000000
2170.302682  	375.000000
2170.662655  	391.000000
2171.022659  	378.000000
2171.382691  	395.000000
2171.742754  	404.000000
2172.102847  	398.000000
2172.462969  	402.000000
2172.823121  	417.000000
2173.183302  	402.000000
2173.543514  	410.000000
2173.903755  	425.000000
2174.264026  	438.000000
2174.624326  	451.000000
2174.984657  	471.000000
2175.345017  	480.000000
2175.705407  	465.000000
2176.065827  	481.000000
2176.426276  	500.000000
2176.786755  	507.000000
2177.147264  	501.000000
2177.507803  	486.000000
2177.868371  	470.000000
2178.228969  	464.000000
2178.589597  	440.000000
2178.950255  	434.000000
2179.310942  	414.000000
2179.671659  	398.000000
2180.032406  	375.000000
2180.393183  	385.000000
2180.753989  	407.000000
2181.114825  	414.000000
2181.475691  	400.000000
2181.836587  	425.000000
2182.197512  	411.000000
2182.558468  	410.000000
2182.919452  	418.000000
2183.280467  	424.000000
2183.641511  	443.000000
2184.002586  	465.000000
2184.363689  	458.000000
2184.724823  	460.000000
2185.085986  	464.000000
2185.447180  	472.000000
2185.808402  	448.000000
2186.169655  	426.000000
2186.530937  	415.000000
2186.892249  	398.000000
2187.253591  	400.000000
2187.614963  	418.000000
2187.976364  	422.000000
2188.337795  	422.000000
2188.699256  	415.000000
2189.060747  	412.000000
2189.422267  	408.000000
2189.783817  	394.000000
2190.145397  	381.000000
2190.507007  	373.000000
2190.868646  	368.000000
2191.230315  	383.000000
2191.592014  	376.000000
2191.953743  	379.000000
2192.315501  	392.000000
2192.677289  	388.000000
2193.039107  	387.000000
2193.400954  	384.000000
2193.762832  	381.000000
2194.124739  	383.000000
2194.486676  	390.000000
2194.848642  	391.000000
2195.210638  	383.000000
2195.572664  	370.000000
2195.934720  	365.000000
2196.296806  	376.000000
2196.658921  	357.000000
2197.021066  	358.000000
2197.383241  	367.000000
2197.745445  	377.000000
2198.107680  	390.000000
2198.469944  	418.000000
2198.832238  	452.000000
2199.194561  	497.000000
2199.556914  	519.000000
2199.919297  	527.000000
2200.281710  	569.000000
2200.644153  	616.000000
2201.006625  	645.000000
2201.369127  	657.000000
2201.731659  	647.000000
2202.094220  	626.000000
2202.456811  	604.000000
2202.819432  	587.000000
2203.182083  	551.000000
2203.544764  	513.000000
2203.907474  	468.000000
2204.270214  	428.000000
2204.632984  	410.000000
2204.995783  	412.000000
2205.358612  	409.000000
2205.721471  	413.000000
2206.084360  	386.000000
2206.447278  	366.000000
2206.810227  	346.000000
2207.173205  	349.000000
2207.536212  	337.000000
2207.899250  	336.000000
2208.262317  	339.000000
2208.625414  	346.000000
2208.988541  	355.000000
2209.351697  	347.000000
2209.714883  	344.000000
2210.078099  	360.000000
2210.441345  	359.000000
2210.804620  	357.000000
2211.167925  	341.000000
2211.531260  	346.000000
2211.894625  	345.000000
2212.258019  	342.000000
2212.621443  	359.000000
2212.984897  	338.000000
2213.348381  	331.000000
2213.711894  	338.000000
2214.075438  	351.000000
2214.439010  	376.000000
2214.802613  	378.000000
2215.166245  	375.000000
2215.529908  	406.000000
2215.893599  	448.000000
2216.257321  	469.000000
2216.621072  	486.000000
2216.984853  	500.000000
2217.348664  	524.000000
2217.712505  	528.000000
2218.076375  	518.000000
2218.440275  	503.000000
2218.804205  	485.000000
2219.168165  	444.000000
2219.532154  	431.000000
2219.896173  	403.000000
2220.260222  	397.000000
2220.624301  	387.000000
2220.988409  	397.000000
2221.352547  	398.000000
2221.716715  	389.000000
2222.080912  	383.000000
2222.445140  	380.000000
2222.809397  	363.000000
2223.173683  	365.000000
2223.538000  	381.000000
2223.902346  	382.000000
2224.266722  	370.000000
2224.631128  	381.000000
2224.995563  	363.000000
2225.360029  	352.000000
2225.724524  	354.000000
2226.089048  	354.000000
2226.453603  	361.000000
2226.818187  	367.000000
2227.182801  	351.000000
2227.547445  	338.000000
2227.912118  	331.000000
2228.276822  	317.000000
2228.641554  	332.000000
2229.006317  	327.000000
2229.371110  	327.000000
2229.735932  	311.000000
2230.100784  	333.000000
2230.465665  	366.000000
2230.830577  	383.000000
2231.195518  	387.000000
2231.560489  	397.000000
2231.925490  	407.000000
2232.290520  	396.000000
2232.655580  	383.000000
2233.020670  	367.000000
2233.385790  	376.000000
2233.750939  	367.000000
2234.116118  	347.000000
2234.481327  	338.000000
2234.846566  	319.000000
2235.211834  	323.000000
2235.577132  	317.000000
2235.942460  	310.000000
2236.307818  	292.000000
2236.673205  	297.000000
2237.038622  	315.000000
2237.404069  	321.000000
2237.769545  	332.000000
2238.135052  	324.000000
2238.500588  	351.000000
2238.866154  	365.000000
2239.231749  	359.000000
2239.597375  	341.000000
2239.963030  	347.000000
2240.328714  	356.000000
2240.694429  	350.000000
2241.060173  	338.000000
2241.425947  	328.000000
2241.791751  	318.000000
2242.157584  	327.000000
2242.523448  	340.000000
2242.889341  	345.000000
2243.255263  	336.000000
2243.621216  	337.000000
2243.987198  	345.000000
2244.353210  	329.000000
2244.719252  	316.000000
2245.085323  	297.000000
2245.451425  	310.000000
2245.817555  	307.000000
2246.183716  	313.000000
2246.549907  	305.000000
2246.916127  	297.000000
2247.282377  	322.000000
2247.648656  	341.000000
2248.014966  	332.000000
2248.381305  	331.000000
2248.747674  	337.000000
2249.114072  	351.000000
2249.480501  	356.000000
2249.846959  	356.000000
2250.213447  	336.000000
2250.579964  	316.000000
2250.946512  	310.000000
2251.313089  	311.000000
2251.679696  	320.000000
2252.046332  	313.000000
2252.412999  	308.000000
2252.779695  	307.000000
2253.146421  	315.000000
2253.513176  	302.000000
2253.879961  	315.000000
2254.246777  	302.000000
2254.613621  	314.000000
2254.980496  	327.000000
2255.347400  	345.000000
2255.714334  	335.000000
2256.081298  	312.000000
2256.448291  	309.000000
2256.815315  	309.000000
2257.182368  	306.000000
2257.549450  	312.000000
2257.916563  	315.000000
2258.283705  	315.000000
2258.650877  	312.000000
2259.018079  	303.000000
2259.385310  	312.000000
2259.752571  	316.000000
2260.119862  	314.000000
2260.487183  	318.000000
2260.854534  	317.000000
2261.221914  	320.000000
2261.589324  	319.000000
2261.956763  	315.000000
2262.324233  	313.000000
2262.691732  	302.000000
2263.059261  	311.000000
2263.426819  	313.000000
2263.794408  	310.000000
2264.162026  	309.000000
2264.529674  	296.000000
2264.897351  	300.000000
2265.265059  	298.000000
2265.632796  	292.000000
2266.000562  	293.000000
2266.368359  	294.000000
2266.736185  	304.000000
2267.104041  	301.000000
2267.471927  	296.000000
2267.839843  	285.000000
2268.207788  	295.000000
2268.575763  	297.000000
2268.943768  	299.000000
2269.311802  	295.000000
2269.679867  	299.000000
2270.047961  	300.000000
2270.416084  	301.000000
2270.784238  	313.000000
2271.152421  	300.000000
2271.520634  	307.000000
2271.888877  	315.000000
2272.257149  	319.000000
2272.625451  	329.000000
2272.993783  	321.000000
2273.362145  	312.000000
2273.730536  	306.000000
2274.098957  	297.000000
2274.467408  	312.000000
2274.835889  	313.000000
2275.204399  	308.000000
2275.572939  	296.000000
2275.941509  	294.000000
2276.310109  	304.000000
2276.678738  	299.000000
2277.047397  	299.000000
2277.416086  	298.000000
2277.784805  	306.000000
2278.153553  	305.000000
2278.522331  	295.000000
2278.891139  	282.000000
2279.259976  	287.000000
2279.628844  	291.000000
2279.997741  	289.000000
2280.366667  	292.000000
2280.735624  	297.000000
2281.104610  	289.000000
2281.473626  	290.000000
2281.842672  	300.000000
2282.211747  	287.000000
2282.580853  	294.000000
2282.949988  	271.000000
2283.319152  	278.000000
2283.688347  	276.000000
2284.057571  	286.000000
2284.426825  	275.000000
2284.796108  	286.000000
2285.165422  	291.000000
2285.534765  	298.000000
2285.904138  	293.000000
2286.273540  	290.000000
2286.642973  	283.000000
2287.012435  	268.000000
2287.381927  	274.000000
2287.751448  	286.000000
2288.121000  	295.000000
2288.490581  	289.000000
2288.860192  	286.000000
2289.229832  	296.000000
2289.599502  	292.000000
2289.969202  	295.000000
2290.338932  	295.000000
2290.708692  	298.000000
2291.078481  	280.000000
2291.448300  	280.000000
2291.818149  	283.000000
2292.188027  	274.000000
2292.557935  	276.000000
2292.927873  	280.000000
2293.297841  	276.000000
2293.667838  	267.000000
2294.037866  	268.000000
2294.407923  	277.000000
2294.778009  	267.000000
2295.148126  	258.000000
2295.518272  	284.000000
2295.888448  	293.000000
2296.258653  	296.000000
2296.628889  	282.000000
2296.999154  	280.000000
2297.369449  	291.000000
2297.739773  	299.000000
2298.110128  	288.000000
2298.480512  	272.000000
2298.850925  	263.000000
2299.221369  	262.000000
2299.591842  	259.000000
2299.962345  	259.000000
2300.332878  	246.000000
2300.703441  	256.000000
2301.074033  	264.000000
2301.444655  	263.000000
2301.815306  	257.000000
2302.185988  	279.000000
2302.556699  	284.000000
2302.927440  	270.000000
2303.298211  	283.000000
2303.669011  	287.000000
2304.039841  	280.000000
2304.410701  	274.000000
2304.781591  	287.000000
2305.152510  	274.000000
2305.523459  	267.000000
2305.894438  	260.000000
2306.265447  	263.000000
2306.636485  	254.000000
2307.007553  	250.000000
2307.378651  	262.000000
2307.749779  	279.000000
2308.120936  	280.000000
2308.492123  	286.000000
2308.863340  	302.000000
2309.234586  	291.000000
2309.605863  	282.000000
2309.977169  	278.000000
2310.348504  	274.000000
2310.719870  	277.000000
2311.091265  	283.000000
2311.462690  	276.000000
2311.834145  	274.000000
2312.205629  	287.000000
2312.577143  	284.000000
2312.948687  	283.000000
2313.320261  	278.000000
2313.691864  	259.000000
2314.063497  	257.000000
2314.435160  	268.000000
2314.806853  	276.000000
2315.178575  	274.000000
2315.550327  	284.000000
2315.922109  	280.000000
2316.293921  	282.000000
2316.665762  	275.000000
2317.037633  	266.000000
2317.409534  	269.000000
2317.781464  	269.000000
2318.153425  	270.000000
2318.525415  	263.000000
2318.897434  	267.000000
2319.269484  	274.000000
2319.641563  	271.000000
2320.013672  	277.000000
2320.385811  	271.000000
2320.757979  	275.000000
2321.130177  	284.000000
2321.502405  	274.000000
2321.874663  	264.000000
2322.246950  	261.000000
2322.619267  	274.000000
2322.991614  	273.000000
2323.363991  	278.000000
2323.736397  	291.000000
2324.108833  	281.000000
2324.481299  	279.000000
2324.853795  	274.000000
2325.226320  	278.000000
2325.598875  	265.000000
2325.971460  	262.000000
2326.344074  	251.000000
2326.716719  	242.000000
2327.089393  	259.000000
2327.462096  	273.000000
2327.834830  	274.000000
2328.207593  	274.000000
2328.580386  	275.000000
2328.953209  	263.000000
2329.326061  	252.000000
2329.698943  	259.000000
2330.071855  	274.000000
2330.444797  	288.000000
2330.817768  	286.000000
2331.190769  	289.000000
2331.563800  	295.000000
2331.936861  	273.000000
2332.309951  	285.000000
2332.683071  	286.000000
2333.056221  	284.000000
2333.429400  	288.000000
2333.802610  	279.000000
2334.175849  	288.000000
2334.549117  	276.000000
2334.922416  	267.000000
2335.295744  	255.000000
2335.669102  	250.000000
2336.042490  	245.000000
2336.415907  	251.000000
2336.789354  	269.000000
2337.162831  	281.000000
2337.536338  	277.000000
2337.909874  	248.000000
2338.283441  	245.000000
2338.657036  	245.000000
2339.030662  	246.000000
2339.404317  	243.000000
2339.778002  	236.000000
2340.151717  	243.000000
2340.525462  	253.000000
2340.899236  	254.000000
2341.273040  	266.000000
2341.646874  	262.000000
2342.020737  	267.000000
2342.394631  	276.000000
2342.768554  	269.000000
2343.142506  	245.000000
2343.516489  	243.000000
2343.890501  	251.000000
2344.264543  	269.000000
2344.638615  	276.000000
2345.012716  	274.000000
2345.386847  	270.000000
2345.761008  	263.000000
2346.135199  	255.000000
2346.509419  	258.000000
2346.883669  	263.000000
2347.257949  	256.000000
2347.632258  	262.000000
2348.006598  	270.000000
2348.380967  	262.000000
2348.755366  	237.000000
2349.129794  	261.000000
2349.504252  	268.000000
2349.878740  	268.000000
2350.253258  	272.000000
2350.627806  	257.000000
2351.002383  	256.000000
2351.376990  	260.000000
2351.751626  	264.000000
2352.126293  	274.000000
2352.500989  	280.000000
2352.875715  	278.000000
2353.250470  	284.000000
2353.625256  	273.000000
2354.000071  	270.000000
2354.374916  	273.000000
2354.749790  	275.000000
2355.124694  	259.000000
2355.499628  	273.000000
2355.874592  	274.000000
2356.249586  	281.000000
2356.624609  	272.000000
2356.999662  	262.000000
2357.374745  	262.000000
2357.749857  	260.000000
2358.124999  	253.000000
2358.500171  	264.000000
2358.875373  	260.000000
2359.250604  	270.000000
2359.625865  	267.000000
2360.001156  	255.000000
2360.376477  	264.000000
2360.751827  	262.000000
2361.127207  	262.000000
2361.502617  	252.000000
2361.878057  	268.000000
2362.253526  	266.000000
2362.629025  	262.000000
2363.004554  	251.000000
2363.380112  	245.000000
2363.755700  	249.000000
2364.131318  	257.000000
2364.506966  	270.000000
2364.882644  	286.000000
2365.258351  	269.000000
2365.634088  	264.000000
2366.009854  	257.000000
2366.385651  	263.000000
2366.761477  	265.000000
2367.137333  	270.000000
2367.513218  	263.000000
2367.889133  	244.000000
2368.265079  	244.000000
2368.641053  	255.000000
2369.017058  	246.000000
2369.393092  	245.000000
2369.769156  	254.000000
2370.145250  	245.000000
2370.521373  	253.000000
2370.897527  	261.000000
2371.273709  	251.000000
2371.649922  	254.000000
2372.026165  	251.000000
2372.402437  	249.000000
2372.778739  	256.000000
2373.155070  	248.000000
2373.531432  	245.000000
2373.907823  	247.000000
2374.284243  	253.000000
2374.660694  	247.000000
2375.037174  	261.000000
2375.413684  	266.000000
2375.790224  	244.000000
2376.166794  	239.000000
2376.543393  	242.000000
2376.920022  	250.000000
2377.296680  	261.000000
2377.673369  	265.000000
2378.050087  	265.000000
2378.426835  	259.000000
2378.803613  	263.000000
2379.180420  	267.000000
2379.557257  	286.000000
2379.934124  	279.000000
2380.311021  	268.000000
2380.687947  	245.000000
2381.064903  	254.000000
2381.441889  	249.000000
2381.818904  	241.000000
2382.195949  	240.000000
2382.573024  	236.000000
2382.950129  	255.000000
2383.327264  	254.000000
2383.704428  	264.000000
2384.081622  	269.000000
2384.458845  	259.000000
2384.836099  	250.000000
2385.213382  	249.000000
2385.590695  	252.000000
2385.968037  	250.000000
2386.345410  	246.000000
2386.722812  	248.000000
2387.100244  	258.000000
2387.477705  	261.000000
2387.855196  	266.000000
2388.232717  	263.000000
2388.610268  	250.000000
2388.987849  	263.000000
2389.365459  	264.000000
2389.743099  	282.000000
2390.120769  	278.000000
2390.498468  	273.000000
2390.876197  	265.000000
2391.253956  	264.000000
2391.631745  	261.000000
2392.009563  	258.000000
2392.387411  	259.000000
2392.765289  	260.000000
2393.143196  	256.000000
2393.521134  	237.000000
2393.899101  	226.000000
2394.277097  	239.000000
2394.655124  	251.000000
2395.033180  	270.000000
2395.411266  	267.000000
2395.789382  	264.000000
2396.167527  	252.000000
2396.545702  	252.000000
2396.923907  	266.000000
2397.302142  	260.000000
2397.680406  	261.000000
2398.058700  	249.000000
2398.437024  	253.000000
2398.815378  	241.000000
2399.193761  	241.000000
2399.572174  	254.000000
2399.950617  	260.000000
2400.329089  	273.000000
2400.707591  	274.000000
2401.086123  	268.000000
2401.464685  	264.000000
2401.843276  	264.000000
2402.221898  	269.000000
2402.600548  	268.000000
2402.979229  	262.000000
2403.357939  	259.000000
2403.736680  	274.000000
2404.115449  	269.000000
2404.494249  	284.000000
2404.873078  	264.000000
2405.251937  	260.000000
2405.630826  	250.000000
2406.009744  	250.000000
2406.388693  	262.000000
2406.767671  	273.000000
2407.146678  	269.000000
2407.525716  	255.000000
2407.904783  	251.000000
2408.283880  	244.000000
2408.663006  	242.000000
2409.042163  	235.000000
2409.421349  	249.000000
2409.800565  	245.000000
2410.179810  	232.000000
2410.559085  	251.000000
2410.938391  	268.000000
2411.317725  	283.000000
2411.697090  	265.000000
2412.076484  	252.000000
2412.455908  	260.000000
2412.835362  	264.000000
2413.214845  	262.000000
2413.594358  	260.000000
2413.973901  	256.000000
2414.353474  	265.000000
2414.733076  	264.000000
2415.112708  	251.000000
2415.492370  	252.000000
2415.872061  	260.000000
2416.251783  	265.000000
2416.631534  	265.000000
2417.011314  	257.000000
2417.391125  	246.000000
2417.770965  	245.000000
2418.150835  	255.000000
2418.530735  	269.000000
2418.910664  	266.000000
2419.290623  	257.000000
2419.670612  	250.000000
2420.050631  	239.000000
2420.430679  	236.000000
2420.810757  	242.000000
2421.190865  	259.000000
2421.571002  	247.000000
